_id,business_name,business_slug,business_category,business_categoryslug,business_phone,business_email,business_website,business_address,business_state,business_city,business_pin,business_latitude,business_longitude,business_social.facebook,business_social.instagram,business_timing.monday.start,business_timing.monday.end,business_timing.tuesday.start,business_timing.tuesday.end,business_timing.wednesday.start,business_timing.wednesday.end,business_timing.thrusday.start,business_timing.thrusday.end,business_timing.friday.start,business_timing.friday.end,business_description,business_faqs[0].q,business_faqs[1].q,business_faqs[2].q,business_faqs[0].a,business_faqs[1].a,business_faqs[2].a,business_images[0],business_images[1],business_images[2],business_images[3],business_images[4],page_title,page_content,status,created_by,updated_by,createdAt,updatedAt,__v
6527ca6c2bdae0b5f0792a53,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Hockey Coaching Classes,hockey-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a54,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Baseball Coaching Classes,baseball-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a55,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Golf Coaching Classes,golf-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a56,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Basket Ball Coaching Classes,basket-ball-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a57,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Volley Ball Coaching Classes,volley-ball-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a58,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Table Tennis Coaching Classes,table-tennis-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a59,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Boxing Coaching Classes,boxing-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a5a,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Gymnastic Coaching Classes,gymnastic-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a5b,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Karate Coaching Classes,karate-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a5c,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Skating Coaching Classes,skating-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a5d,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Internet Service Provider,internet-service-provider,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a5e,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Cyber Cafes,cyber-cafes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a5f,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Afghani Restaurants,afghani-restaurants,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a60,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Chinese Restaurants,chinese-restaurants,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a61,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,South Indian Restaurants,south-indian-restaurants,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a62,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,North Indian Restaurants,north-indian-restaurants,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
